"source","dest","action","shDest","verified"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_142224\frontmatter.log","novapolis-dev\archive\reports\frontmatter.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_142224\hadolint.log","novapolis-dev\archive\reports\hadolint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_142224\jsonlint.log","novapolis-dev\archive\reports\jsonlint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_142224\markdownlint.log","novapolis-dev\archive\reports\markdownlint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_142224\mypy.log","novapolis-dev\archive\reports\mypy_3DDE993D.log","MOVED","3DDE993D0A03F3F09A08092BCB14F2EB41B64455ECF2AB9BC1C84E46F0B4CDD7","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_142224\pyright.log","novapolis-dev\archive\reports\pyright.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_142224\pytest.log","novapolis-dev\archive\reports\pytest_CCCE4532.log","MOVED","CCCE453270ADACBF41FA6E431A8EF7B6863B0AAA13EB48D005DCB07269374137","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_142224\ruff.log","novapolis-dev\archive\reports\ruff_B59C083E.log","MOVED","B59C083E9D2EC216D2801BADCACD7E697503B2C2358148864060D42B53FDC11A","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_142224\yamllint.log","novapolis-dev\archive\reports\yamllint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_142507\black.log","novapolis-dev\archive\reports\black_DE55FA29.log","MOVED","DE55FA297903779B9D54F28F2EF94A7F55FA37171D46CEE51EFE1557444B5D05","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_142507\frontmatter.log","novapolis-dev\archive\reports\frontmatter.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_142507\hadolint.log","novapolis-dev\archive\reports\hadolint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_142507\jsonlint.log","novapolis-dev\archive\reports\jsonlint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_142507\markdownlint.log","novapolis-dev\archive\reports\markdownlint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_142507\mypy.log","novapolis-dev\archive\reports\mypy_3DDE993D.log","MOVED","3DDE993D0A03F3F09A08092BCB14F2EB41B64455ECF2AB9BC1C84E46F0B4CDD7","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_142507\pyright.log","novapolis-dev\archive\reports\pyright.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_142507\pytest.log","novapolis-dev\archive\reports\pytest_80B844B2.log","MOVED","80B844B248C1E16919F1653E161A45D905D4A40B900E7CCC18FB1EB4D9662423","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_142507\ruff.log","novapolis-dev\archive\reports\ruff_A4443AFD.log","MOVED","A4443AFDCFB6D7363ADB285762515CCF7CF50473B1A05C20C1A50F6BED4D26B0","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_142507\yamllint.log","novapolis-dev\archive\reports\yamllint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_143518\black.log","novapolis-dev\archive\reports\black_346816AB.log","MOVED","346816AB5C81B1C55B9D2ED40D2E2678C860E116B529B390DD6D2CEF45D45CA9","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_143518\frontmatter.log","novapolis-dev\archive\reports\frontmatter.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_143518\hadolint.log","novapolis-dev\archive\reports\hadolint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_143518\jsonlint.log","novapolis-dev\archive\reports\jsonlint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_143518\markdownlint.log","novapolis-dev\archive\reports\markdownlint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_143518\mypy.log","novapolis-dev\archive\reports\mypy_3DDE993D.log","MOVED","3DDE993D0A03F3F09A08092BCB14F2EB41B64455ECF2AB9BC1C84E46F0B4CDD7","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_143518\pyright.log","novapolis-dev\archive\reports\pyright.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_143518\pytest.log","novapolis-dev\archive\reports\pytest_9C70335F.log","MOVED","9C70335F255A1C0EA3D4CBE1512BBD1D97628A3414235026631248A41B4A8EE4","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_143518\ruff.log","novapolis-dev\archive\reports\ruff_A4443AFD.log","MOVED","A4443AFDCFB6D7363ADB285762515CCF7CF50473B1A05C20C1A50F6BED4D26B0","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_143518\yamllint.log","novapolis-dev\archive\reports\yamllint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_143900\black.log","novapolis-dev\archive\reports\black_007BB301.log","MOVED","007BB301CBFC9D9B4EDCEF7D4EDCC9BC11C0ADD5D74F17E1581DCECC0CF30003","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_143900\frontmatter.log","novapolis-dev\archive\reports\frontmatter.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_143900\hadolint.log","novapolis-dev\archive\reports\hadolint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_143900\jsonlint.log","novapolis-dev\archive\reports\jsonlint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_143900\markdownlint.log","novapolis-dev\archive\reports\markdownlint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_143900\mypy.log","novapolis-dev\archive\reports\mypy_21DC0CF4.log","MOVED","21DC0CF4644869B9577DC4C2CEB16AE4BE4F25DFDDE0BF746F4C6E030930A2B2","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_143900\pyright.log","novapolis-dev\archive\reports\pyright.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_143900\pytest.log","novapolis-dev\archive\reports\pytest_EC619860.log","MOVED","EC61986067614589728B5CB93F3B8A75DF32B6809467726C10759B2938D29141","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_143900\ruff.log","novapolis-dev\archive\reports\ruff_29BC0A91.log","MOVED","29BC0A9161F86D248B4EEB24C2CD76B09325C65D1DF5B3BB144577A874FC0AB9","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_143900\yamllint.log","novapolis-dev\archive\reports\yamllint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_144117\black.log","novapolis-dev\archive\reports\black_346816AB.log","MOVED","346816AB5C81B1C55B9D2ED40D2E2678C860E116B529B390DD6D2CEF45D45CA9","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_144117\frontmatter.log","novapolis-dev\archive\reports\frontmatter.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_144117\hadolint.log","novapolis-dev\archive\reports\hadolint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_144117\jsonlint.log","novapolis-dev\archive\reports\jsonlint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_144117\markdownlint.log","novapolis-dev\archive\reports\markdownlint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_144117\mypy.log","novapolis-dev\archive\reports\mypy_917D32AF.log","MOVED","917D32AF1D141337A18448C31EB12600291FE9F98E532AF48BFBAAEFAA832488","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_144117\pyright.log","novapolis-dev\archive\reports\pyright.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_144117\pytest.log","novapolis-dev\archive\reports\pytest_B93C5BC4.log","MOVED","B93C5BC452AC8A2BC246FDE0F4135D426B15B4D18E22D09EF9A1E6463BECA965","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_144117\ruff.log","novapolis-dev\archive\reports\ruff_A4443AFD.log","MOVED","A4443AFDCFB6D7363ADB285762515CCF7CF50473B1A05C20C1A50F6BED4D26B0","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_144117\yamllint.log","novapolis-dev\archive\reports\yamllint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_144404\black.log","novapolis-dev\archive\reports\black_346816AB.log","MOVED","346816AB5C81B1C55B9D2ED40D2E2678C860E116B529B390DD6D2CEF45D45CA9","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_144404\frontmatter.log","novapolis-dev\archive\reports\frontmatter.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_144404\hadolint.log","novapolis-dev\archive\reports\hadolint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_144404\jsonlint.log","novapolis-dev\archive\reports\jsonlint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_144404\markdownlint.log","novapolis-dev\archive\reports\markdownlint_8120E502.log","MOVED","8120E502245F8D62CC0EF4481F2ADFA57236F52F3C6001E3713539DFE22C1B7B","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_144404\mypy.log","novapolis-dev\archive\reports\mypy_917D32AF.log","MOVED","917D32AF1D141337A18448C31EB12600291FE9F98E532AF48BFBAAEFAA832488","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_144404\pyright.log","novapolis-dev\archive\reports\pyright.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_144404\pytest.log","novapolis-dev\archive\reports\pytest_5281AA0B.log","MOVED","5281AA0B36F4EB13D95FAAB1C12D5CE2BECE15A3D31E4DD8C0DBD10E3E976D4D","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_144404\ruff.log","novapolis-dev\archive\reports\ruff_A4443AFD.log","MOVED","A4443AFDCFB6D7363ADB285762515CCF7CF50473B1A05C20C1A50F6BED4D26B0","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_144404\yamllint.log","novapolis-dev\archive\reports\yamllint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_155304\black.log","novapolis-dev\archive\reports\black_346816AB.log","MOVED","346816AB5C81B1C55B9D2ED40D2E2678C860E116B529B390DD6D2CEF45D45CA9","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_155304\frontmatter.log","novapolis-dev\archive\reports\frontmatter.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_155304\hadolint.log","novapolis-dev\archive\reports\hadolint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_155304\jsonlint.log","novapolis-dev\archive\reports\jsonlint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_155304\markdownlint.log","novapolis-dev\archive\reports\markdownlint_8BF3FB62.log","MOVED","8BF3FB62E180660E22C24B2E66691629C1C9DE8A3E13F9B9D73D32C486E50186","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_155304\mypy.log","novapolis-dev\archive\reports\mypy_917D32AF.log","MOVED","917D32AF1D141337A18448C31EB12600291FE9F98E532AF48BFBAAEFAA832488","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_155304\pyright.log","novapolis-dev\archive\reports\pyright.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_155304\pytest.log","novapolis-dev\archive\reports\pytest_7463B70B.log","MOVED","7463B70B39DF1A6FF1627094166C72FE3232CACA7EED2F9FE59A46C672B41E80","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_155304\ruff.log","novapolis-dev\archive\reports\ruff_A4443AFD.log","MOVED","A4443AFDCFB6D7363ADB285762515CCF7CF50473B1A05C20C1A50F6BED4D26B0","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_155304\yamllint.log","novapolis-dev\archive\reports\yamllint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_160625\black.log","novapolis-dev\archive\reports\black_346816AB.log","MOVED","346816AB5C81B1C55B9D2ED40D2E2678C860E116B529B390DD6D2CEF45D45CA9","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_160625\frontmatter.log","novapolis-dev\archive\reports\frontmatter.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_160625\hadolint.log","novapolis-dev\archive\reports\hadolint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_160625\jsonlint.log","novapolis-dev\archive\reports\jsonlint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_160625\markdownlint.log","novapolis-dev\archive\reports\markdownlint_1D1545C5.log","MOVED","1D1545C53EB26073538C957C14918C990D527A5421DE2939E7B9E1A9B137A3C5","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_160625\mypy.log","novapolis-dev\archive\reports\mypy_917D32AF.log","MOVED","917D32AF1D141337A18448C31EB12600291FE9F98E532AF48BFBAAEFAA832488","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_160625\pyright.log","novapolis-dev\archive\reports\pyright.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_160625\pytest.log","novapolis-dev\archive\reports\pytest_99C03B99.log","MOVED","99C03B99AD40E133475B205853D7F98CAB303777B8641B668315C95BDAB539C1","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_160625\ruff.log","novapolis-dev\archive\reports\ruff_A4443AFD.log","MOVED","A4443AFDCFB6D7363ADB285762515CCF7CF50473B1A05C20C1A50F6BED4D26B0","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_160625\yamllint.log","novapolis-dev\archive\reports\yamllint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_160757\black.log","novapolis-dev\archive\reports\black_346816AB.log","MOVED","346816AB5C81B1C55B9D2ED40D2E2678C860E116B529B390DD6D2CEF45D45CA9","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_160757\frontmatter.log","novapolis-dev\archive\reports\frontmatter.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_160757\markdownlint.log","novapolis-dev\archive\reports\markdownlint_8C5097FE.log","MOVED","8C5097FEE167F2D9DC30F2770D424EF9FD2018A840ACB593B3D12C86CAFE814A","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_160757\ruff.log","novapolis-dev\archive\reports\ruff_A4443AFD.log","MOVED","A4443AFDCFB6D7363ADB285762515CCF7CF50473B1A05C20C1A50F6BED4D26B0","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_160819\black.log","novapolis-dev\archive\reports\black_346816AB.log","MOVED","346816AB5C81B1C55B9D2ED40D2E2678C860E116B529B390DD6D2CEF45D45CA9","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_160819\frontmatter.log","novapolis-dev\archive\reports\frontmatter.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_160819\hadolint.log","novapolis-dev\archive\reports\hadolint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_160819\jsonlint.log","novapolis-dev\archive\reports\jsonlint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_160819\markdownlint.log","novapolis-dev\archive\reports\markdownlint_8C5097FE.log","MOVED","8C5097FEE167F2D9DC30F2770D424EF9FD2018A840ACB593B3D12C86CAFE814A","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_160819\mypy.log","novapolis-dev\archive\reports\mypy_917D32AF.log","MOVED","917D32AF1D141337A18448C31EB12600291FE9F98E532AF48BFBAAEFAA832488","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_160819\pyright.log","novapolis-dev\archive\reports\pyright_4DC7BCBD.log","MOVED","4DC7BCBD9BB247CD492AFACE2A5C1B51F23DEF4102FF9BAF71BA803E24CBF9EB","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_160819\pytest.log","novapolis-dev\archive\reports\pytest_620B1DA9.log","MOVED","620B1DA979933BD69FCD594B6F4F8349B75B64E040761F901CE76434D5F5C3F5","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_160819\ruff.log","novapolis-dev\archive\reports\ruff_A4443AFD.log","MOVED","A4443AFDCFB6D7363ADB285762515CCF7CF50473B1A05C20C1A50F6BED4D26B0","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_160819\yamllint.log","novapolis-dev\archive\reports\yamllint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_161243\black.log","novapolis-dev\archive\reports\black_346816AB.log","MOVED","346816AB5C81B1C55B9D2ED40D2E2678C860E116B529B390DD6D2CEF45D45CA9","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_161243\frontmatter.log","novapolis-dev\archive\reports\frontmatter.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_161243\hadolint.log","novapolis-dev\archive\reports\hadolint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_161243\jsonlint.log","novapolis-dev\archive\reports\jsonlint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_161243\markdownlint.log","novapolis-dev\archive\reports\markdownlint_BC2DB1CC.log","MOVED","BC2DB1CC9452AE2A2428059B9112A2156BF92770F6F84C0DA208E5CFD913A9CA","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_161243\mypy.log","novapolis-dev\archive\reports\mypy_917D32AF.log","MOVED","917D32AF1D141337A18448C31EB12600291FE9F98E532AF48BFBAAEFAA832488","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_161243\pyright.log","novapolis-dev\archive\reports\pyright_4DC7BCBD.log","MOVED","4DC7BCBD9BB247CD492AFACE2A5C1B51F23DEF4102FF9BAF71BA803E24CBF9EB","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_161243\pytest.log","novapolis-dev\archive\reports\pytest_55A0B5C3.log","MOVED","55A0B5C354A9B23E0ACABB208BDE246E5360F109002298E64FDBD9A9B07CEEB6","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_161243\ruff.log","novapolis-dev\archive\reports\ruff_A4443AFD.log","MOVED","A4443AFDCFB6D7363ADB285762515CCF7CF50473B1A05C20C1A50F6BED4D26B0","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_161243\yamllint.log","novapolis-dev\archive\reports\yamllint.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_161418\black.log","novapolis-dev\archive\reports\black_346816AB.log","MOVED","346816AB5C81B1C55B9D2ED40D2E2678C860E116B529B390DD6D2CEF45D45CA9","True"
"F:\VS Code Workspace\Main\novapolis-dev\archive\docs_archives_20251114_202548\old_tmp_reports\checks_run_20251114_161418\frontmatter.log","novapolis-dev\archive\reports\frontmatter.log","DELETE_SOURCE_ONLY_IDENTICAL",,"True"
